mysql> select * from Track INNER JOIN Album on Track.AlbumId = Album.AlbumId;
+---------+-----------------------------------------------------------------------------------------------------------------------------+---------+-------------+---------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+--------------+------------+-----------+---------+-------------------------------------------------------------------------------------------------+----------+
| TrackId | Name                                                                                                                        | AlbumId | MediaTypeId | GenreId | Composer                                                                                                                                                                                     | Milliseconds | Bytes      | UnitPrice | AlbumId | Title                                                                                           | ArtistId |
|     928 | Mouth To Mouth                                                                                                              |      74 |           1 |       4 | Bill Gould/Jon Hudson/Mike Bordin/Mike Patton                                                                                                                                                |       228493 |    7505887 |      0.99 |      74 | Album Of The Year                                                                               |       82 |
|     929 | Ashes To Ashes                                                                                                              |      74 |           1 |       4 | Bill Gould/Jon Hudson/Mike Bordin/Mike Patton/Roddy Bottum                                                                                                                                   |       217391 |    7093746 |      0.99 |      74 | Album Of The Year                                                                               |       82 |
|     930 | She Loves Me Not                                                                                                            |      74 |           1 |       4 | Bill Gould/Mike Bordin/Mike Patton                                                                                                                                                           |       209867 |    6887544 |      0.99 |      74 | Album Of The Year                                                                               |       82 |
|     931 | Got That Feeling                                                                                                            |      74 |           1 |       4 | Mike Patton                                                                                                                                                                                  |       140852 |    4643227 |      0.99 |      74 | Album Of The Year                                                                               |       82 |
|     932 | Paths Of Glory                                                                                                              |      74 |           1 |       4 | Bill Gould/Jon Hudson/Mike Bordin/Mike Patton/Roddy Bottum                                                                                                                                   |       257253 |    8436300 |      0.99 |      74 | Album Of The Year                                                                               |       82 |
|     933 | Home Sick Home                                                                                                              |      74 |           1 |       4 | Mike Patton                                                                                                                                                                                  |       119040 |    3898976 |      0.99 |      74 | Album Of The Year                                                                               |       82 |
|     934 | Pristina                                                                                                                    |      74 |           1 |       4 | Bill Gould/Mike Patton                                                                                                                                                                       |       232698 |    7497361 |      0.99 |      74 | Album Of The Year                                                                               |       82 |
|     935 | Land Of Sunshine                                                                                                            |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       223921 |    7353567 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     936 | Caffeine                                                                                                                    |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       267937 |    8747367 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     937 | Midlife Crisis                                                                                                              |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       263235 |    8628841 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     938 | RV                                                                                                                          |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       223242 |    7288162 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     939 | Smaller And Smaller                                                                                                         |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       310831 |   10180103 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     940 | Everything's Ruined                                                                                                         |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       273658 |    9010917 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     941 | Malpractice                                                                                                                 |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       241371 |    7900683 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     942 | Kindergarten                                                                                                                |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       270680 |    8853647 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     943 | Be Aggressive                                                                                                               |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       222432 |    7298027 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     944 | A Small Victory                                                                                                             |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       297168 |    9733572 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     945 | Crack Hitler                                                                                                                |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       279144 |    9162435 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     946 | Jizzlobber                                                                                                                  |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       398341 |   12926140 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     947 | Midnight Cowboy                                                                                                             |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       251924 |    8242626 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     948 | Easy                                                                                                                        |      75 |           1 |       4 | NULL                                                                                                                                                                                         |       185835 |    6073008 |      0.99 |      75 | Angel Dust                                                                                      |       82 |
|     949 | Get Out                                                                                                                     |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       137482 |    4524972 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     950 | Ricochet                                                                                                                    |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       269400 |    8808812 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     951 | Evidence                                                                                                                    |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton, Trey Spruance                                                                                                                                         |       293590 |    9626136 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     952 | The Gentle Art Of Making Enemies                                                                                            |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       209319 |    6908609 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     953 | Star A.D.                                                                                                                   |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       203807 |    6747658 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     954 | Cuckoo For Caca                                                                                                             |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton, Trey Spruance                                                                                                                                         |       222902 |    7388369 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     955 | Caralho Voador                                                                                                              |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton, Trey Spruance                                                                                                                                         |       242102 |    8029054 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     956 | Ugly In The Morning                                                                                                         |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       186435 |    6224997 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     957 | Digging The Grave                                                                                                           |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       185129 |    6109259 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     958 | Take This Bottle                                                                                                            |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton, Trey Spruance                                                                                                                                         |       298997 |    9779971 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     959 | King For A Day                                                                                                              |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton, Trey Spruance                                                                                                                                         |       395859 |   13163733 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     960 | What A Day                                                                                                                  |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       158275 |    5203430 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     961 | The Last To Know                                                                                                            |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       267833 |    8736776 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     962 | Just A Man                                                                                                                  |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       336666 |   11031254 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     963 | Absolute Zero                                                                                                               |      76 |           1 |       1 | Mike Bordin, Billy Gould, Mike Patton                                                                                                                                                        |       181995 |    5929427 |      0.99 |      76 | King For A Day Fool For A Lifetime                                                              |       82 |
|     964 | From Out Of Nowhere                                                                                                         |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       202527 |    6587802 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     965 | Epic                                                                                                                        |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       294008 |    9631296 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     966 | Falling To Pieces                                                                                                           |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       316055 |   10333123 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     967 | Surprise! You're Dead!                                                                                                      |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       147226 |    4823036 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     968 | Zombie Eaters                                                                                                               |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       360881 |   11835367 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     969 | The Real Thing                                                                                                              |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       493635 |   16233080 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     970 | Underwater Love                                                                                                             |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       231993 |    7634387 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     971 | The Morning After                                                                                                           |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       223764 |    7355898 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     972 | Woodpecker From Mars                                                                                                        |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       340532 |   11174250 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     973 | War Pigs                                                                                                                    |      77 |           1 |       4 | Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne                                                                                                                                          |       464770 |   15267802 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     974 | Edge Of The World                                                                                                           |      77 |           1 |       4 | Faith No More                                                                                                                                                                                |       250357 |    8235607 |      0.99 |      77 | The Real Thing                                                                                  |       82 |
|     975 | Deixa Entrar                                                                                                                |      78 |           1 |       7 | NULL                                                                                                                                                                                         |        33619 |    1095012 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     976 | Falamansa Song                                                                                                              |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       237165 |    7921313 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     977 | Xote Dos Milagres                                                                                                           |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       269557 |    8897778 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     978 | Rindo À Toa                                                                                                                 |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       222066 |    7365321 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     979 | Confidência                                                                                                                 |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       222197 |    7460829 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     980 | Forró De Tóquio                                                                                                             |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       169273 |    5588756 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     981 | Zeca Violeiro                                                                                                               |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       143673 |    4781949 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     982 | Avisa                                                                                                                       |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       355030 |   11844320 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     983 | Principiando/Decolagem                                                                                                      |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       116767 |    3923789 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     984 | Asas                                                                                                                        |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       231915 |    7711669 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     985 | Medo De Escuro                                                                                                              |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       213760 |    7056323 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     986 | Oração                                                                                                                      |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       271072 |    9003882 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     987 | Minha Gata                                                                                                                  |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       181838 |    6039502 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     988 | Desaforo                                                                                                                    |      78 |           1 |       7 | NULL                                                                                                                                                                                         |       174524 |    5853561 |      0.99 |      78 | Deixa Entrar                                                                                    |       83 |
|     989 | In Your Honor                                                                                                               |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       230191 |    7468463 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     990 | No Way Back                                                                                                                 |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       196675 |    6421400 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     991 | Best Of You                                                                                                                 |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       255712 |    8363467 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     992 | DOA                                                                                                                         |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       252186 |    8232342 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     993 | Hell                                                                                                                        |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       117080 |    3819255 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     994 | The Last Song                                                                                                               |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       199523 |    6496742 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     995 | Free Me                                                                                                                     |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       278700 |    9109340 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     996 | Resolve                                                                                                                     |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       288731 |    9416186 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     997 | The Deepest Blues Are Black                                                                                                 |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       238419 |    7735473 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     998 | End Over End                                                                                                                |      79 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett                                                                                                                                      |       352078 |   11395296 |      0.99 |      79 | In Your Honor [Disc 1]                                                                          |       84 |
|     999 | Still                                                                                                                       |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       313182 |   10323157 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1000 | What If I Do?                                                                                                               |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       302994 |    9929799 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1001 | Miracle                                                                                                                     |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       209684 |    6877994 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1002 | Another Round                                                                                                               |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       265848 |    8752670 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1003 | Friend Of A Friend                                                                                                          |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       193280 |    6355088 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1004 | Over And Out                                                                                                                |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       316264 |   10428382 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1005 | On The Mend                                                                                                                 |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       271908 |    9071997 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1006 | Virginia Moon                                                                                                               |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       229198 |    7494639 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1007 | Cold Day In The Sun                                                                                                         |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       200724 |    6596617 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1008 | Razor                                                                                                                       |      80 |           1 |       1 | Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS                                                                                                                         |       293276 |    9721373 |      0.99 |      80 | In Your Honor [Disc 2]                                                                          |       84 |
|    1009 | All My Life                                                                                                                 |      81 |           1 |       4 | Foo Fighters                                                                                                                                                                                 |       263653 |    8665545 |      0.99 |      81 | One By One                                                                                      |       84 |
|    1010 | Low                                                                                                                         |      81 |           1 |       4 | Foo Fighters                                                                                                                                                                                 |       268120 |    8847196 |      0.99 |      81 | One By One                                                                                      |       84 |
|    1011 | Have It All                                                                                                                 |      81 |           1 |       4 | Foo Fighters                                                                                                                                                                                 |       298057 |    9729292 |      0.99 |      81 | One By One                                                                                      |       84 |
|    1012 | Times Like These                                                                                                            |      81 |           1 |       4 | Foo Fighters                                                                                                                                                                                 |       266370 |    8624691 |      0.99 |      81 | One By One                                                                                      |       84 |
|    1013 | Disenchanted Lullaby                                                                                                        |      81 |           1 |       4 | Foo Fighters                                                                                                                                                                                 |       273528 |    8919111 |      0.99 |      81 | One By One                                                                                      |       84 |
|    1014 | Tired Of You                                                                                                                |      81 |           1 |       4 | Foo Fighters                                                                                                                                                                                 |       311353 |   10094743 |      0.99 |      81 | One By One                                                                                      |       84 |
